TIMESTAMP,SET.Close,SET50.Close 2,SET100.Close 3,MAI.Close 4,AGRI.Close 5,FOOD.Close 6,FASHION.Close 7,HOME.Close 8,PERSON.Close 9,BANK.Close 10,FIN.Close 11,INSUR.Close 12,AUTO.Close 13,IMM.Close 14,PAPER.Close 15,PETRO.Close 16,PKG.Close 17,STEEL.Close 18,CONMAT.Close 19,CONS.Close 20,PFNREIT.Close 21,PROP.Close 22,ENERG.Close 23,MINE.Close 24,COMM.Close 25,HELTH.Close 26,MEDIA.Close 27,PROF.Close 28,TOURISM.Close 29,TRANS.Close 30,ETRON.Close 31,ICT.Close 32
10-Apr-2018,1760.95,1164.71,2574.19,480.61,193.00,12744.67,717.47,34.54,569.44,530.12,3503.30,13012.67,553.37,60.75,2981.92,1555.23,4168.32,38.61,12389.83,93.78,193.87,319.92,26002.07,20.98,47403.26,5812.74,63.51,211.88,748.17,394.54,1599.45,166.42
11-Apr-2018,1763.22,1164.07,2574.78,483.57,192.59,12657.12,721.21,34.72,574.16,537.12,3548.59,13055.58,556.25,61.32,3094.44,1566.40,4199.84,38.93,12320.16,94.55,194.07,320.16,25899.70,21.39,47565.48,5809.10,64.35,211.50,751.32,392.01,1616.04,166.60
12-Apr-2018,1767.17,1166.38,2579.09,485.31,192.77,12680.24,721.83,34.68,578.20,535.71,3518.19,13069.74,560.60,61.33,3094.44,1572.00,4193.25,39.21,12266.24,94.90,194.58,320.95,26227.11,21.39,47434.80,5774.48,64.18,211.13,742.90,391.27,1602.09,167.66
13-Apr-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Apr-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Apr-2018,1755.53,1157.32,2560.07,482.93,190.91,12631.34,725.88,34.64,581.64,533.78,3558.30,13076.00,555.16,61.13,3066.31,1581.11,4201.12,39.01,12143.62,94.32,194.67,316.75,26065.22,21.60,46374.73,5727.22,63.67,207.67,737.83,386.72,1620.61,167.85
18-Apr-2018,1771.56,1170.16,2589.39,485.65,191.21,12691.51,727.24,34.59,583.49,542.01,3696.17,13233.60,555.79,61.24,3122.58,1599.12,4213.99,39.26,12191.26,94.30,195.09,317.19,26271.61,21.60,47229.76,5793.51,64.05,209.69,743.40,389.08,1646.70,167.85
19-Apr-2018,1794.94,1188.65,2628.70,488.12,194.57,12725.81,727.47,34.75,575.91,537.60,3764.72,13225.37,556.49,61.58,3263.23,1653.56,4225.61,39.50,12176.17,95.14,195.15,319.96,27341.33,21.60,47770.67,5797.00,64.04,213.37,745.48,390.58,1656.09,169.16
20-Apr-2018,1801.28,1194.87,2640.07,487.86,196.56,12690.51,727.72,34.98,573.26,537.00,3783.83,13255.75,561.05,61.49,3235.10,1656.67,4248.35,39.90,12225.17,95.44,195.03,320.60,27486.11,21.60,48096.44,5765.68,63.93,215.77,734.29,389.50,1681.20,172.67
23-Apr-2018,1790.14,1185.35,2620.45,487.44,196.79,12642.76,726.59,35.31,559.78,529.36,3710.31,13430.65,559.91,62.08,3206.97,1636.45,4219.50,39.71,12219.17,95.39,195.51,321.05,27049.78,21.19,48186.18,5773.46,63.17,217.43,728.23,393.73,1713.17,171.11
24-Apr-2018,1788.20,1183.41,2617.63,486.60,196.12,12623.00,726.60,35.43,563.67,522.65,3710.26,13629.44,565.07,62.38,3094.44,1621.91,4219.69,39.43,12065.87,94.91,195.49,321.42,27204.40,20.98,47822.61,5815.42,64.79,215.03,753.57,391.77,1687.41,172.32
25-Apr-2018,1779.52,1176.61,2603.36,486.09,195.20,12708.34,728.55,35.30,559.83,515.69,3681.63,13732.30,565.43,61.77,3319.49,1616.81,4234.74,39.24,11979.53,93.54,195.01,319.68,26905.90,20.69,47978.08,5826.08,64.10,205.17,742.63,392.52,1690.04,171.92
26-Apr-2018,1773.20,1171.85,2592.55,485.86,195.46,12665.60,729.68,35.36,559.74,518.38,3642.35,13575.27,559.79,62.11,3235.10,1602.11,4225.69,39.29,11854.02,92.78,194.85,319.59,26775.66,20.44,47757.62,5726.47,63.77,198.78,747.53,393.75,1668.20,171.28
27-Apr-2018,1778.02,1177.59,2604.12,486.04,195.27,12698.73,726.74,35.22,556.08,520.83,3654.27,13599.20,554.91,61.77,3375.76,1612.24,4226.41,39.35,11909.74,92.32,195.28,319.00,26860.90,20.98,48024.69,5585.94,63.68,199.53,746.73,397.18,1596.63,173.56
30-Apr-2018,1780.11,1177.02,2606.47,486.44,194.56,12660.92,726.59,35.22,547.37,519.67,3689.87,13831.53,559.15,62.22,3375.76,1616.39,4231.66,39.00,11922.48,92.92,195.61,322.04,26931.09,20.98,48308.76,5505.57,63.53,200.43,756.07,395.88,1594.07,173.57
01-May-2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-May-2018,1791.13,1186.26,2626.54,486.51,196.52,12693.01,723.37,35.23,535.79,523.65,3655.25,13655.10,558.43,62.14,3291.36,1644.61,4249.39,39.27,11924.24,93.37,195.84,321.24,27255.94,18.53,48648.71,5542.50,63.06,200.06,747.88,398.10,1594.11,175.04
03-May-2018,1790.80,1184.62,2625.35,488.55,196.64,12674.49,718.32,35.24,536.85,516.14,3698.77,13723.61,554.39,62.15,3347.63,1636.07,4209.04,39.65,12008.11,94.85,196.94,319.68,27421.96,18.69,48613.24,5574.04,63.50,198.78,757.83,398.96,1590.48,173.86
04-May-2018,1779.87,1175.71,2606.06,488.45,195.77,12625.12,718.55,35.09,543.56,512.25,3704.90,13779.86,552.41,62.38,3263.23,1608.33,4247.93,39.58,11864.70,94.63,197.09,320.73,27182.74,18.20,48261.87,5552.24,62.83,199.15,740.91,396.39,1576.56,173.89
07-May-2018,1779.80,1176.49,2606.54,489.05,195.18,12516.98,717.73,34.78,543.28,511.54,3693.55,13584.54,555.30,62.45,3122.58,1624.23,4221.13,39.78,11935.39,94.03,198.04,318.54,27228.81,17.78,48356.24,5478.07,62.96,200.96,726.49,396.25,1568.87,175.25
08-May-2018,1760.25,1161.46,2574.06,485.66,193.42,12423.41,720.12,34.87,540.34,514.09,3636.45,13475.91,560.27,61.81,3150.71,1575.99,4201.59,39.22,11993.79,93.73,197.58,317.25,26637.21,17.53,47808.69,5432.26,62.66,198.41,736.13,390.92,1608.28,171.59
09-May-2018,1756.90,1159.19,2568.96,483.53,194.14,12434.19,720.95,34.34,556.91,508.26,3700.92,13332.62,561.31,61.44,3235.10,1589.89,4181.00,39.00,11903.64,93.53,197.58,316.31,26874.55,17.20,47309.62,5466.47,62.38,199.68,725.82,392.38,1588.43,167.42
10-May-2018,1746.89,1153.50,2554.19,478.81,192.11,12403.92,722.72,34.26,549.05,507.67,3669.14,13325.44,559.92,60.94,3178.84,1567.88,4150.34,38.89,11840.01,92.87,197.26,315.07,26625.74,17.03,46797.93,5537.32,61.30,202.24,732.76,390.91,1597.06,166.03
11-May-2018,1765.93,1168.31,2585.34,479.03,190.43,12400.78,723.54,34.25,549.43,515.58,3709.16,13497.82,566.48,59.79,3375.76,1605.39,4109.84,38.93,11890.91,93.86,197.67,318.95,26936.75,15.95,47023.98,5679.89,61.12,202.24,734.87,395.78,1594.03,168.13
14-May-2018,1773.10,1172.57,2596.64,482.10,190.89,12319.18,725.64,34.20,554.77,517.92,3694.57,13369.22,579.73,59.17,3375.76,1609.41,4114.96,39.29,11938.13,95.70,198.52,321.84,27030.05,16.12,47456.99,5712.34,60.45,200.43,726.52,399.05,1583.06,168.72
